AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,evaluation,family,force_source,m,min_Cp,min_cavitation_margin,model,note,objective,p,risky_cell_fraction,start,t
4.197054584324356,0.01063429561018328,0.028039660304784775,0.12478529573402265,16.607852229018544,0.4656951427459717,500000.0,continuous_47,47,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004661081526428461,-1.057079553604126,98866.5546875,unet,surrogate estimate; validate top designs with OpenFOAM,16.607852229018544,0.33333032250404343,0.0,0012,0.13429065178334715
4.200533650815483,0.02000103232377651,0.028062274679541588,0.13837100476778671,16.53226102808911,0.46394938230514526,500000.0,continuous_48,48,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00045304944925010204,-1.0664750337600708,98865.7578125,unet,surrogate estimate; validate top designs with OpenFOAM,16.53226102808911,0.33497254252433767,0.0,0012,0.1334549703150988
4.197924350947138,0.019084601370623223,0.028243666514754295,0.1336528616737566,16.73261307302681,0.4726070761680603,500000.0,continuous_49,49,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00046284347679466007,-1.0689836740493774,98865.21875,unet,surrogate estimate; validate top designs with OpenFOAM,16.73261307302681,0.33374087750911696,0.0,0012,0.13408173141628504
4.207133531197902,0.0190099626561066,0.028284896165132523,0.13256278148036538,16.72256318181746,0.47301268577575684,500000.0,continuous_50,50,continuous_naca,direct OpenFOAM-coefficient surrogate,0.000461124553810805,-1.0716354846954346,98864.796875,unet,surrogate estimate; validate top designs with OpenFOAM,16.72256318181746,0.33275162428617466,0.0,0012,0.13390250532701614
4.218340598978098,0.019069451336567494,0.02833898738026619,0.13280057576801182,16.723135828149953,0.47393345832824707,500000.0,continuous_51,51,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00044978810031898317,-1.072770118713379,98864.6171875,unet,surrogate estimate; validate top designs with OpenFOAM,16.723135828149953,0.3328805930912493,0.0,0012,0.13402270056121052
4.225647549983112,0.0190984007831218,0.02838096208870411,0.1329553386138505,16.722176621326557,0.4746081829071045,500000.0,continuous_52,52,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00048764961480628693,-1.073620319366455,98864.484375,unet,surrogate estimate; validate top designs with OpenFOAM,16.722176621326557,0.33207207791507226,0.0,0012,0.13410433103609828
4.217913363245313,0.01906554559698367,0.028340082615613937,0.13279358211310732,16.723138377926546,0.4739518463611603,500000.0,continuous_53,53,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004748576620186213,-1.0727927684783936,98864.609375,unet,surrogate estimate; validate top designs with OpenFOAM,16.723138377926546,0.33261715257540325,0.0,0012,0.13403916962421497
4.218614737840831,0.019163350168167795,0.028345581144094467,0.13406123880309162,16.732970210183993,0.47432249784469604,500000.0,continuous_54,54,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004698734187550145,-1.0710837841033936,98864.8828125,unet,surrogate estimate; validate top designs with OpenFOAM,16.732970210183993,0.33350559432990823,0.0,0012,0.1341138432462467
4.224355341162294,0.018564118280028893,0.028376877307891846,0.1385673182958429,16.731247143372983,0.4747972786426544,500000.0,continuous_55,55,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004742478512271193,-1.071702241897583,98864.78125,unet,surrogate estimate; validate top designs with OpenFOAM,16.731247143372983,0.333882579351775,0.0,0012,0.13421951220586198
4.207544739492001,0.01902424176138928,0.028292212635278702,0.13258721574896823,16.722729199233438,0.4731397330760956,500000.0,continuous_56,56,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004912525314648519,-1.0717917680740356,98864.7734375,unet,surrogate estimate; validate top designs with OpenFOAM,16.722729199233438,0.333689126144163,0.0,0012,0.13403921935457036
